"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2018","7,305.00","7,251.25","7,332.75","7,211.50","-","0.76%"
"Jun 07, 2018","7,249.75","7,238.75","7,347.00","7,232.75","-","0.24%"
"Jun 06, 2018","7,232.25","7,123.50","7,251.75","7,092.25","-","1.63%"
"Jun 05, 2018","7,116.25","6,982.50","7,116.75","6,953.00","-","1.87%"
"Jun 04, 2018","6,985.75","6,917.75","6,991.00","6,893.25","-","1.17%"
"Jun 01, 2018","6,905.00","6,838.50","6,911.75","6,826.50","-","1.12%"
"May 31, 2018","6,828.25","6,848.50","6,896.00","6,801.75","-","-0.19%"
"May 30, 2018","6,841.25","6,821.25","6,855.75","6,727.75","-","0.19%"
"May 29, 2018","6,828.00","6,843.00","6,938.50","6,825.25","-","-0.42%"
"May 25, 2018","6,857.00","6,908.50","6,941.50","6,842.50","-","-0.78%"
"May 24, 2018","6,910.75","6,849.00","6,912.50","6,838.75","-","1.10%"
"May 23, 2018","6,835.75","6,957.00","6,968.75","6,811.50","-","-1.81%"
"May 22, 2018","6,961.50","6,897.00","6,998.50","6,876.50","-","0.93%"
"May 21, 2018","6,897.25","6,842.00","6,919.00","6,829.25","-","1.07%"
"May 18, 2018","6,824.00","6,870.50","6,881.00","6,810.50","-","-0.54%"
"May 17, 2018","6,861.25","6,850.25","6,899.50","6,833.50","-","0.21%"
"May 16, 2018","6,846.75","6,810.50","6,849.50","6,783.75","-","0.52%"
"May 15, 2018","6,811.00","6,876.75","6,904.50","6,765.25","-","-1.05%"
"May 14, 2018","6,883.00","6,927.50","6,957.00","6,850.50","-","-0.57%"
"May 11, 2018","6,922.25","6,918.00","6,946.75","6,896.75","-","0.05%"
"May 10, 2018","6,918.50","6,818.50","6,927.50","6,798.75","-","1.49%"
"May 09, 2018","6,816.75","6,822.50","6,826.50","6,766.50","-","0.01%"
"May 08, 2018","6,816.25","6,830.00","6,870.00","6,720.75","-","-0.42%"
"May 04, 2018","6,845.00","6,863.25","6,892.00","6,790.50","-","-0.30%"
"May 03, 2018","6,865.50","6,808.00","6,925.75","6,791.50","-","0.72%"
"May 02, 2018","6,816.50","6,773.25","6,855.75","6,773.25","-","0.82%"
"May 01, 2018","6,760.75","6,817.25","6,833.50","6,711.50","-","-0.88%"
"Apr 30, 2018","6,820.75","6,821.50","6,851.25","6,785.00","-","0.11%"
"Apr 27, 2018","6,813.25","6,962.25","6,969.00","6,777.50","-","-2.19%"
"Apr 26, 2018","6,966.00","6,979.50","7,007.00","6,890.25","-","-0.16%"
"Apr 25, 2018","6,977.00","6,988.00","7,027.00","6,948.75","-","-0.06%"
"Apr 24, 2018","6,981.25","6,923.50","7,049.25","6,910.50","-","0.81%"
"Apr 23, 2018","6,925.00","6,976.75","7,040.00","6,858.00","-","-0.78%"
"Apr 20, 2018","6,979.25","6,964.75","7,006.75","6,924.50","-","0.23%"
"Apr 19, 2018","6,963.00","7,036.00","7,109.75","6,935.50","-","-1.03%"
"Apr 18, 2018","7,035.75","6,878.25","7,073.75","6,861.25","-","2.35%"
"Apr 17, 2018","6,874.00","6,884.75","6,910.50","6,813.00","-","-0.12%"
"Apr 16, 2018","6,882.00","6,838.25","6,936.25","6,783.00","-","0.72%"
"Apr 13, 2018","6,832.50","6,805.50","6,882.25","6,802.00","-","0.16%"
"Apr 12, 2018","6,821.50","6,913.50","6,933.25","6,771.75","-","-1.30%"
"Apr 11, 2018","6,911.50","6,962.50","6,987.00","6,896.00","-","-0.83%"
"Apr 10, 2018","6,969.50","6,827.50","6,972.50","6,816.75","-","1.69%"
"Apr 09, 2018","6,854.00","6,772.00","6,854.25","6,751.75","-","1.42%"
"Apr 06, 2018","6,758.00","6,771.75","6,801.00","6,732.50","-","-0.87%"
"Apr 05, 2018","6,817.00","6,738.50","6,862.75","6,721.50","-","1.55%"
"Apr 04, 2018","6,712.75","6,814.75","6,822.50","6,622.25","-","-1.44%"
"Apr 03, 2018","6,811.00","6,767.50","6,828.25","6,766.25","-","1.07%"
"Mar 29, 2018","6,738.75","6,670.75","6,776.25","6,661.75","-","1.06%"
"Mar 28, 2018","6,668.25","6,645.50","6,689.75","6,605.75","-","0.15%"
"Mar 27, 2018","6,658.25","6,640.00","6,720.75","6,625.25","-","0.54%"
"Mar 26, 2018","6,622.50","6,638.00","6,667.25","6,534.25","-","-0.36%"
"Mar 23, 2018","6,646.75","6,690.50","6,711.50","6,624.50","-","-1.20%"
"Mar 22, 2018","6,727.75","6,839.25","6,859.75","6,675.00","-","-1.55%"
"Mar 21, 2018","6,834.00","6,762.00","6,834.50","6,702.25","-","1.16%"
"Mar 20, 2018","6,755.75","6,844.00","6,865.50","6,732.25","-","-1.11%"
"Mar 19, 2018","6,831.50","6,861.25","6,878.75","6,785.25","-","-0.82%"
"Mar 16, 2018","6,888.25","6,907.00","6,974.25","6,852.75","-","-0.48%"
"Mar 15, 2018","6,921.50","6,995.00","7,012.00","6,890.50","-","-0.84%"
"Mar 14, 2018","6,980.25","6,936.75","7,062.50","6,924.50","-","0.40%"
"Mar 13, 2018","6,952.25","6,934.00","6,958.00","6,872.75","-","0.52%"
"Mar 12, 2018","6,916.00","6,986.25","6,991.50","6,886.75","-","-0.61%"
"Mar 09, 2018","6,958.25","6,837.75","6,968.75","6,778.25","-","2.00%"
"Mar 08, 2018","6,821.75","6,942.75","6,952.00","6,809.50","-","-1.69%"
"Mar 07, 2018","6,939.25","6,966.50","6,990.25","6,906.75","-","-0.73%"
"Mar 06, 2018","6,990.50","6,938.25","7,029.00","6,925.75","-","0.93%"
"Mar 05, 2018","6,926.00","6,934.00","6,943.50","6,856.00","-","0.17%"
"Mar 02, 2018","6,914.00","6,927.75","6,959.25","6,881.50","-","0.40%"
"Mar 01, 2018","6,886.25","6,926.75","6,964.00","6,859.50","-","-0.68%"
"Feb 28, 2018","6,933.50","7,014.75","7,037.50","6,924.50","-","-1.33%"
"Feb 27, 2018","7,026.75","7,130.50","7,142.50","6,989.25","-","-1.22%"
"Feb 26, 2018","7,113.25","7,122.00","7,178.25","7,092.50","-","0.03%"
"Feb 23, 2018","7,111.25","7,155.00","7,165.25","7,084.75","-","-0.85%"
"Feb 22, 2018","7,172.00","7,070.25","7,191.75","7,005.00","-","0.56%"
"Feb 21, 2018","7,132.25","7,081.25","7,143.50","7,034.50","-","0.77%"
"Feb 20, 2018","7,077.50","7,122.25","7,123.25","7,060.75","-","-0.79%"
"Feb 19, 2018","7,134.00","7,190.75","7,203.50","7,088.25","-","-0.72%"
"Feb 16, 2018","7,185.50","7,194.00","7,253.00","7,182.50","-","-0.07%"
"Feb 15, 2018","7,190.75","7,161.75","7,200.25","7,126.50","-","0.37%"
"Feb 14, 2018","7,164.00","7,010.25","7,176.00","6,965.75","-","2.14%"
"Feb 13, 2018","7,013.75","6,844.25","7,024.50","6,842.50","-","2.18%"
"Feb 12, 2018","6,864.25","6,806.75","6,888.50","6,806.75","-","1.71%"
"Feb 09, 2018","6,749.00","6,832.50","6,858.25","6,733.00","-","-1.63%"
"Feb 08, 2018","6,860.75","6,902.50","6,940.50","6,808.75","-","-0.20%"
"Feb 07, 2018","6,874.50","7,126.50","7,160.75","6,865.50","-","-2.93%"
"Feb 06, 2018","7,081.75","7,086.25","7,139.50","7,026.75","-","-0.64%"
"Feb 05, 2018","7,127.25","7,057.00","7,219.75","7,051.25","-","0.71%"
"Feb 02, 2018","7,076.75","7,129.50","7,188.75","7,029.50","-","-0.54%"
"Feb 01, 2018","7,115.50","7,116.50","7,140.00","7,064.00","-","0.20%"
"Jan 31, 2018","7,101.25","7,079.00","7,163.75","7,047.75","-","0.28%"
"Jan 30, 2018","7,081.75","7,093.75","7,121.25","6,993.75","-","-0.09%"
"Jan 29, 2018","7,088.25","7,104.00","7,168.75","7,072.00","-","-0.06%"
"Jan 26, 2018","7,092.25","7,098.00","7,149.50","7,062.50","-","-0.32%"
"Jan 25, 2018","7,115.00","7,151.50","7,207.75","7,110.75","-","-0.38%"
"Jan 24, 2018","7,142.25","6,923.75","7,173.50","6,923.75","-","3.47%"
"Jan 23, 2018","6,902.75","7,092.00","7,099.25","6,885.50","-","-2.47%"
"Jan 22, 2018","7,077.50","7,055.75","7,116.25","7,052.00","-","0.45%"
"Jan 19, 2018","7,045.50","7,097.25","7,145.75","7,041.50","-","-0.44%"
"Jan 18, 2018","7,076.50","7,041.75","7,105.00","7,037.25","-","0.27%"
"Jan 17, 2018","7,057.50","7,105.25","7,115.25","7,028.00","-","-0.77%"
"Jan 16, 2018","7,112.25","7,208.00","7,221.75","7,035.50","-","-1.28%"
"Jan 15, 2018","7,204.25","7,142.50","7,261.50","7,142.25","-","1.29%"
"Jan 12, 2018","7,112.75","7,136.75","7,169.25","7,101.25","-","-0.24%"
"Jan 11, 2018","7,130.00","7,155.75","7,184.50","7,084.25","-","-0.23%"
"Jan 10, 2018","7,146.50","7,104.50","7,223.25","7,097.25","-","0.56%"
"Jan 09, 2018","7,106.75","7,130.00","7,183.75","7,086.50","-","-0.26%"
"Jan 08, 2018","7,125.25","7,139.50","7,157.00","7,106.00","-","0.09%"
"Jan 05, 2018","7,118.75","7,205.50","7,217.50","7,108.75","-","-0.89%"
"Jan 04, 2018","7,182.75","7,165.25","7,265.50","7,149.75","-","0.08%"
"Jan 03, 2018","7,176.75","7,209.00","7,213.50","7,133.25","-","-0.57%"
"Jan 02, 2018","7,218.00","7,255.75","7,279.75","7,197.50","-","-0.47%"
"Dec 29, 2017","7,251.75","7,281.00","7,292.00","7,185.25","-","-0.39%"
"Dec 28, 2017","7,280.50","7,223.50","7,312.25","7,196.50","-","0.88%"
"Dec 27, 2017","7,217.25","7,201.00","7,258.25","7,150.50","-","1.15%"
"Dec 22, 2017","7,135.50","7,066.50","7,138.50","7,034.25","-","0.71%"
"Dec 21, 2017","7,085.25","7,044.50","7,087.50","7,006.25","-","0.54%"
"Dec 20, 2017","7,047.50","6,923.50","7,069.50","6,914.75","-","1.58%"
"Dec 19, 2017","6,938.00","6,908.25","6,951.50","6,861.75","-","0.06%"
"Dec 18, 2017","6,933.50","6,897.50","6,934.50","6,861.75","-","0.45%"
"Dec 15, 2017","6,902.25","6,781.50","6,912.75","6,763.00","-","1.75%"
"Dec 14, 2017","6,783.25","6,748.25","6,801.25","6,694.75","-","0.62%"
"Dec 13, 2017","6,741.50","6,666.50","6,748.25","6,654.50","-","0.97%"
"Dec 12, 2017","6,676.50","6,655.50","6,687.00","6,630.25","-","0.33%"
"Dec 11, 2017","6,654.75","6,579.50","6,672.25","6,554.75","-","1.17%"
"Dec 08, 2017","6,578.00","6,566.50","6,616.50","6,546.00","-","0.30%"
"Dec 07, 2017","6,558.00","6,556.50","6,618.25","6,526.75","-","0.10%"
"Dec 06, 2017","6,551.75","6,550.75","6,603.75","6,524.50","-","0.36%"
"Dec 05, 2017","6,528.00","6,817.25","6,831.25","6,507.50","-","-4.12%"
"Dec 04, 2017","6,808.25","6,834.25","6,862.75","6,797.25","-","-0.11%"
"Dec 01, 2017","6,815.50","6,770.75","6,875.50","6,750.75","-","0.72%"
"Nov 30, 2017","6,766.75","6,767.75","6,807.00","6,721.00","-","0.24%"
"Nov 29, 2017","6,750.75","6,814.50","6,845.50","6,737.50","-","-0.83%"
"Nov 28, 2017","6,807.25","6,931.50","6,941.00","6,797.50","-","-1.75%"
"Nov 27, 2017","6,928.25","7,006.25","7,023.25","6,908.00","-","-1.29%"
"Nov 24, 2017","7,018.50","6,961.75","7,021.50","6,960.75","-","0.67%"
"Nov 23, 2017","6,971.50","6,939.50","6,982.50","6,911.25","-","0.49%"
"Nov 22, 2017","6,937.75","6,924.75","6,956.50","6,900.25","-","0.25%"
"Nov 21, 2017","6,920.25","6,829.75","6,927.75","6,815.00","-","1.20%"
"Nov 20, 2017","6,838.50","6,788.75","6,844.75","6,753.25","-","0.59%"
"Nov 17, 2017","6,798.50","6,765.25","6,802.75","6,716.00","-","0.67%"
"Nov 16, 2017","6,753.00","6,765.25","6,809.25","6,723.25","-","0.03%"
"Nov 15, 2017","6,751.25","6,770.00","6,778.00","6,713.50","-","-0.30%"
"Nov 14, 2017","6,771.50","6,905.50","6,915.50","6,752.25","-","-1.83%"
"Nov 13, 2017","6,897.75","6,809.25","6,931.50","6,783.25","-","1.52%"
"Nov 10, 2017","6,794.75","6,832.00","6,869.25","6,780.75","-","-0.49%"
"Nov 09, 2017","6,828.00","6,848.50","6,864.75","6,762.50","-","-0.33%"
"Nov 08, 2017","6,850.50","6,840.25","6,876.00","6,780.50","-","0.36%"
"Nov 07, 2017","6,826.00","6,984.00","6,990.75","6,812.75","-","-2.09%"
"Nov 06, 2017","6,971.50","6,901.75","6,994.25","6,889.25","-","1.31%"
"Nov 03, 2017","6,881.25","6,955.75","6,963.50","6,857.75","-","-0.71%"
"Nov 02, 2017","6,930.25","6,954.50","6,996.25","6,873.00","-","0.01%"
"Nov 01, 2017","6,929.25","6,886.75","7,014.75","6,886.75","-","1.01%"
"Oct 31, 2017","6,860.25","6,861.75","6,920.75","6,821.25","-","-0.02%"
"Oct 30, 2017","6,861.50","6,837.00","6,874.00","6,812.75","-","0.26%"
"Oct 27, 2017","6,843.75","6,992.00","6,994.25","6,783.25","-","-2.22%"
"Oct 26, 2017","6,999.25","7,011.50","7,044.50","6,958.00","-","-0.16%"
"Oct 25, 2017","7,010.75","7,040.50","7,051.75","6,926.50","-","-0.46%"
"Oct 24, 2017","7,043.50","7,019.25","7,120.25","7,007.50","-","0.45%"
"Oct 23, 2017","7,012.00","6,972.25","7,022.50","6,939.75","-","0.60%"
"Oct 20, 2017","6,970.50","6,976.00","7,067.50","6,922.50","-","-0.04%"
"Oct 19, 2017","6,973.25","6,989.25","7,010.75","6,909.75","-","-0.25%"
"Oct 18, 2017","6,990.75","7,054.00","7,079.25","6,983.25","-","-0.68%"
"Oct 17, 2017","7,038.50","7,127.00","7,137.25","7,019.25","-","-1.30%"
"Oct 16, 2017","7,131.50","6,895.25","7,176.25","6,855.25","-","3.51%"
"Oct 13, 2017","6,890.00","6,877.25","6,917.50","6,853.50","-","0.22%"
"Oct 12, 2017","6,875.00","6,815.00","6,903.50","6,788.75","-","0.92%"
"Oct 11, 2017","6,812.50","6,747.00","6,821.50","6,722.25","-","0.91%"
"Oct 10, 2017","6,751.25","6,668.50","6,760.25","6,668.50","-","1.20%"
"Oct 09, 2017","6,671.25","6,651.50","6,684.50","6,630.75","-","0.23%"
"Oct 06, 2017","6,656.00","6,692.00","6,723.50","6,643.00","-","-0.57%"
"Oct 05, 2017","6,694.25","6,508.75","6,708.25","6,505.50","-","2.81%"
"Oct 04, 2017","6,511.25","6,506.50","6,537.00","6,486.00","-","-0.02%"
"Oct 03, 2017","6,512.50","6,486.00","6,536.00","6,439.25","-","0.28%"
"Oct 02, 2017","6,494.50","6,543.50","6,544.50","6,463.25","-","-0.15%"
"Sep 29, 2017","6,504.25","6,554.25","6,581.25","6,482.50","-","-0.71%"
"Sep 28, 2017","6,550.50","6,448.00","6,574.50","6,395.25","-","1.63%"
"Sep 27, 2017","6,445.50","6,416.25","6,491.00","6,414.25","-","0.21%"
"Sep 26, 2017","6,431.75","6,478.00","6,526.25","6,402.00","-","-0.52%"
"Sep 25, 2017","6,465.25","6,485.00","6,510.25","6,436.25","-","-0.16%"
"Sep 22, 2017","6,475.50","6,443.50","6,480.50","6,366.50","-","0.31%"
"Sep 21, 2017","6,455.50","6,516.50","6,516.75","6,426.50","-","-1.21%"
"Sep 20, 2017","6,534.75","6,539.50","6,582.00","6,507.00","-","0.06%"
"Sep 19, 2017","6,530.75","6,543.50","6,562.50","6,506.75","-","0.02%"
"Sep 18, 2017","6,529.50","6,508.00","6,583.25","6,503.25","-","0.58%"
"Sep 15, 2017","6,491.75","6,507.75","6,540.75","6,453.75","-","-0.19%"
"Sep 14, 2017","6,504.25","6,553.50","6,567.75","6,453.00","-","-0.76%"
"Sep 13, 2017","6,554.25","6,677.75","6,692.75","6,529.75","-","-1.79%"
"Sep 12, 2017","6,674.00","6,754.25","6,754.75","6,636.00","-","-1.08%"
"Sep 11, 2017","6,747.00","6,686.25","6,773.75","6,671.75","-","1.01%"
"Sep 08, 2017","6,679.50","6,919.25","6,948.50","6,668.75","-","-3.38%"
"Sep 07, 2017","6,913.50","6,924.75","6,928.75","6,836.25","-","-0.13%"
"Sep 06, 2017","6,922.25","6,872.00","6,926.50","6,864.25","-","0.88%"
"Sep 05, 2017","6,861.75","6,916.75","6,968.50","6,835.25","-","-0.87%"
"Sep 04, 2017","6,922.00","6,866.00","6,923.00","6,851.50","-","1.10%"
"Sep 01, 2017","6,846.75","6,816.00","6,846.75","6,779.25","-","0.50%"
"Aug 31, 2017","6,812.50","6,771.50","6,871.50","6,771.50","-","0.53%"
"Aug 30, 2017","6,776.25","6,796.75","6,833.75","6,762.50","-","-0.40%"
"Aug 29, 2017","6,803.75","6,752.50","6,842.50","6,750.25","-","1.53%"
"Aug 25, 2017","6,701.25","6,701.25","6,745.50","6,662.75","-","0.01%"
"Aug 24, 2017","6,700.75","6,586.25","6,730.25","6,576.50","-","1.79%"
"Aug 23, 2017","6,583.00","6,593.00","6,596.75","6,536.25","-","-0.06%"
"Aug 22, 2017","6,587.00","6,579.50","6,648.00","6,547.25","-","0.21%"
"Aug 21, 2017","6,573.50","6,476.00","6,623.50","6,473.75","-","1.42%"
"Aug 18, 2017","6,481.25","6,442.50","6,535.50","6,440.25","-","0.10%"
"Aug 17, 2017","6,474.50","6,537.75","6,579.25","6,469.25","-","-0.83%"
"Aug 16, 2017","6,529.00","6,361.25","6,575.50","6,355.75","-","2.60%"
"Aug 15, 2017","6,363.50","6,402.75","6,430.75","6,355.50","-","-0.65%"
"Aug 14, 2017","6,405.00","6,426.75","6,445.75","6,376.50","-","-0.33%"
"Aug 11, 2017","6,426.50","6,394.00","6,430.25","6,337.75","-","0.39%"
"Aug 10, 2017","6,401.50","6,459.25","6,479.25","6,385.00","-","-0.82%"
"Aug 09, 2017","6,454.25","6,484.50","6,513.75","6,432.75","-","-0.39%"
"Aug 08, 2017","6,479.75","6,422.75","6,492.50","6,379.25","-","0.98%"
"Aug 07, 2017","6,416.75","6,369.00","6,443.00","6,337.25","-","0.89%"
"Aug 04, 2017","6,360.00","6,346.00","6,385.25","6,318.00","-","0.24%"
"Aug 03, 2017","6,344.75","6,347.00","6,375.50","6,304.25","-","-0.13%"
"Aug 02, 2017","6,352.75","6,338.25","6,364.25","6,309.00","-","0.09%"
"Aug 01, 2017","6,347.25","6,373.25","6,392.00","6,313.25","-","-0.44%"
"Jul 31, 2017","6,375.00","6,344.50","6,428.50","6,339.50","-","0.49%"
"Jul 28, 2017","6,343.75","6,319.50","6,348.25","6,258.50","-","0.35%"
"Jul 27, 2017","6,321.75","6,314.50","6,377.50","6,302.75","-","0.28%"
"Jul 26, 2017","6,304.25","6,256.50","6,398.50","6,235.50","-","0.65%"
"Jul 25, 2017","6,263.75","6,034.00","6,275.25","6,025.00","-","3.85%"
"Jul 24, 2017","6,031.50","5,990.25","6,033.50","5,985.75","-","0.58%"
"Jul 21, 2017","5,996.75","5,978.50","6,051.00","5,971.50","-","0.35%"
"Jul 20, 2017","5,976.00","5,963.00","5,993.00","5,946.50","-","0.17%"
"Jul 19, 2017","5,966.00","6,003.25","6,019.25","5,964.00","-","-0.65%"
"Jul 18, 2017","6,004.75","5,996.25","6,014.50","5,968.00","-","0.02%"
"Jul 17, 2017","6,003.25","5,927.00","6,021.50","5,911.25","-","1.30%"
"Jul 14, 2017","5,926.25","5,871.50","5,931.75","5,864.25","-","1.03%"
"Jul 13, 2017","5,866.00","5,904.00","5,929.50","5,859.75","-","-0.65%"
"Jul 12, 2017","5,904.25","5,887.00","5,932.50","5,883.25","-","0.43%"
"Jul 11, 2017","5,879.25","5,830.75","5,889.75","5,817.00","-","0.80%"
"Jul 10, 2017","5,832.50","5,839.25","5,853.00","5,792.50","-","0.05%"
"Jul 07, 2017","5,829.50","5,842.25","5,868.75","5,812.00","-","-0.33%"
"Jul 06, 2017","5,848.75","5,846.75","5,871.50","5,831.75","-","0.03%"
"Jul 05, 2017","5,847.25","5,892.25","5,908.50","5,816.00","-","-0.70%"
"Jul 04, 2017","5,888.25","5,912.00","5,912.75","5,865.75","-","-0.44%"
"Jul 03, 2017","5,914.00","5,946.25","5,957.50","5,898.50","-","-0.70%"
"Jun 30, 2017","5,955.50","5,924.50","5,964.00","5,894.50","-","0.54%"
"Jun 29, 2017","5,923.75","5,880.50","5,963.00","5,876.50","-","0.77%"
"Jun 28, 2017","5,878.75","5,849.50","5,883.50","5,825.00","-","0.53%"
"Jun 27, 2017","5,847.75","5,798.50","5,867.25","5,779.25","-","0.85%"
"Jun 26, 2017","5,798.75","5,777.00","5,843.00","5,776.50","-","0.04%"
"Jun 23, 2017","5,796.25","5,737.75","5,851.25","5,723.50","-","0.97%"
"Jun 22, 2017","5,740.50","5,742.25","5,774.50","5,691.00","-","0.24%"
"Jun 21, 2017","5,727.00","5,660.50","5,762.00","5,630.25","-","1.05%"
"Jun 20, 2017","5,667.50","5,728.00","5,734.50","5,642.25","-","-1.00%"
"Jun 19, 2017","5,725.00","5,674.25","5,741.75","5,658.00","-","0.94%"
"Jun 16, 2017","5,671.75","5,667.50","5,700.25","5,649.75","-","-0.07%"
"Jun 15, 2017","5,675.50","5,644.75","5,707.50","5,643.00","-","0.18%"
"Jun 14, 2017","5,665.25","5,715.75","5,744.50","5,655.75","-","-1.10%"
"Jun 13, 2017","5,728.25","5,763.25","5,782.25","5,689.50","-","-0.55%"
"Jun 12, 2017","5,759.75","5,815.50","5,825.00","5,750.75","-","-1.23%"
"Jun 09, 2017","5,831.75","5,745.50","5,832.50","5,719.50","-","1.51%"
"Jun 08, 2017","5,745.25","5,623.50","5,746.25","5,611.50","-","2.12%"
"Jun 07, 2017","5,626.25","5,616.25","5,643.25","5,588.00","-","0.16%"
"Jun 06, 2017","5,617.50","5,637.50","5,659.50","5,553.50","-","-0.52%"
"Jun 05, 2017","5,646.75","5,660.75","5,674.00","5,606.25","-","-0.68%"
"Jun 02, 2017","5,685.50","5,685.25","5,690.50","5,575.25","-","-0.30%"
"Jun 01, 2017","5,702.50","5,691.75","5,720.25","5,652.00","-","0.14%"
"May 31, 2017","5,694.25","5,660.00","5,701.50","5,633.50","-","0.61%"
"May 30, 2017","5,659.50","5,652.00","5,666.75","5,602.25","-","-0.10%"
"May 26, 2017","5,665.25","5,720.75","5,738.50","5,633.00","-","-1.06%"
"May 25, 2017","5,726.00","5,684.25","5,766.50","5,672.50","-","0.41%"
"May 24, 2017","5,702.50","5,710.00","5,713.00","5,636.25","-","-0.34%"
"May 23, 2017","5,722.00","5,713.00","5,723.25","5,666.75","-","0.06%"
"May 22, 2017","5,718.50","5,682.25","5,719.50","5,654.25","-","0.55%"
"May 19, 2017","5,687.25","5,587.75","5,694.25","5,575.00","-","1.91%"
"May 18, 2017","5,580.75","5,598.75","5,598.75","5,485.50","-","-0.57%"
"May 17, 2017","5,613.00","5,607.25","5,639.50","5,575.75","-","-0.21%"
"May 16, 2017","5,624.75","5,596.00","5,624.75","5,563.00","-","0.33%"
"May 15, 2017","5,606.50","5,565.50","5,636.00","5,565.25","-","0.67%"
"May 12, 2017","5,569.00","5,539.75","5,571.75","5,531.00","-","0.53%"
"May 11, 2017","5,539.50","5,508.25","5,626.25","5,492.00","-","0.58%"
"May 10, 2017","5,507.75","5,507.00","5,539.75","5,481.75","-","-0.10%"
"May 09, 2017","5,513.25","5,498.50","5,550.50","5,477.25","-","0.31%"
"May 08, 2017","5,496.00","5,607.75","5,608.00","5,464.25","-","-1.56%"
"May 05, 2017","5,583.00","5,544.25","5,590.25","5,523.75","-","0.79%"
"May 04, 2017","5,539.25","5,580.75","5,613.50","5,495.25","-","-0.95%"
"May 03, 2017","5,592.50","5,790.25","5,791.25","5,591.50","-","-3.64%"
"May 02, 2017","5,804.00","5,799.25","5,819.25","5,762.50","-","1.26%"
"Apr 28, 2017","5,732.00","5,713.75","5,749.50","5,700.50","-","0.35%"
"Apr 27, 2017","5,711.75","5,720.50","5,727.50","5,656.50","-","-0.42%"
"Apr 26, 2017","5,736.00","5,704.50","5,737.75","5,694.00","-","0.38%"
"Apr 25, 2017","5,714.50","5,651.50","5,721.50","5,634.25","-","1.06%"
"Apr 24, 2017","5,654.50","5,678.00","5,683.75","5,612.75","-","0.27%"
"Apr 21, 2017","5,639.25","5,640.75","5,685.00","5,598.50","-","0.10%"
"Apr 20, 2017","5,633.75","5,592.00","5,657.75","5,556.00","-","0.67%"
"Apr 19, 2017","5,596.00","5,596.00","5,675.25","5,529.75","-","-0.11%"
"Apr 18, 2017","5,602.25","5,733.50","5,738.75","5,569.00","-","-1.42%"
"Apr 13, 2017","5,682.75","5,623.50","5,732.25","5,623.25","-","0.98%"
"Apr 12, 2017","5,627.75","5,758.25","5,768.50","5,615.75","-","-2.42%"
"Apr 11, 2017","5,767.50","5,744.50","5,792.00","5,710.50","-","0.25%"
"Apr 10, 2017","5,753.25","5,825.00","5,833.75","5,741.50","-","-1.57%"
"Apr 07, 2017","5,845.25","5,859.75","5,895.50","5,754.00","-","-0.55%"
"Apr 06, 2017","5,877.75","5,891.25","5,931.25","5,848.50","-","-0.80%"
"Apr 05, 2017","5,925.00","5,781.75","5,943.75","5,777.00","-","2.50%"
"Apr 04, 2017","5,780.75","5,757.00","5,782.50","5,730.50","-","0.46%"
"Apr 03, 2017","5,754.50","5,840.00","5,872.50","5,749.25","-","-1.77%"
"Mar 31, 2017","5,858.25","5,887.50","5,915.25","5,811.25","-","-0.78%"
"Mar 30, 2017","5,904.50","5,900.25","5,984.50","5,852.50","-","0.01%"
"Mar 29, 2017","5,903.75","5,890.25","5,926.50","5,858.25","-","0.22%"
"Mar 28, 2017","5,890.50","5,806.75","5,902.50","5,769.25","-","1.56%"
"Mar 27, 2017","5,800.00","5,787.25","5,809.75","5,674.00","-","-0.22%"
"Mar 24, 2017","5,812.75","5,830.00","5,838.00","5,776.50","-","-0.71%"
"Mar 23, 2017","5,854.25","5,835.50","5,854.25","5,769.50","-","0.33%"
"Mar 22, 2017","5,834.75","5,767.00","5,836.25","5,716.00","-","1.12%"
"Mar 21, 2017","5,770.00","5,864.75","5,866.75","5,761.75","-","-1.63%"
"Mar 20, 2017","5,865.50","5,918.50","5,948.00","5,851.75","-","-1.30%"
"Mar 17, 2017","5,942.75","5,902.75","5,944.00","5,863.75","-","0.50%"
"Mar 16, 2017","5,913.00","5,894.00","5,947.75","5,890.25","-","0.40%"
"Mar 15, 2017","5,889.50","5,825.50","5,901.50","5,814.00","-","0.95%"
"Mar 14, 2017","5,834.00","5,792.25","5,842.75","5,735.25","-","0.59%"
"Mar 13, 2017","5,799.75","5,753.50","5,823.25","5,751.50","-","1.15%"
"Mar 10, 2017","5,733.75","5,691.75","5,776.50","5,688.00","-","0.70%"
"Mar 09, 2017","5,693.75","5,734.75","5,743.75","5,652.50","-","-0.76%"
"Mar 08, 2017","5,737.50","5,781.75","5,814.25","5,731.50","-","-0.71%"
"Mar 07, 2017","5,778.50","5,862.00","5,876.00","5,759.25","-","-1.27%"
"Mar 06, 2017","5,852.75","5,928.25","5,949.75","5,835.50","-","-1.49%"
"Mar 03, 2017","5,941.50","5,922.00","5,956.00","5,901.50","-","0.25%"
"Mar 02, 2017","5,926.75","6,018.25","6,036.00","5,908.75","-","-1.45%"
"Mar 01, 2017","6,013.75","5,982.25","6,089.75","5,956.50","-","0.52%"
"Feb 28, 2017","5,982.50","5,928.25","5,993.75","5,899.25","-","0.75%"
"Feb 27, 2017","5,937.75","5,931.75","5,954.50","5,878.75","-","0.31%"
